track_id,track_name,popularity,duration_ms,explicit,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1ZD2MlKRTYKI8oewOt28mc,Tall Cans,26,186461,True,0.648,0.389,0.0927,0.807,9.78e-05,0.11,0.378,86.36
3zVMv0mxjnJRw2BX5ryCqT,You Get What You Give,26,217293,False,0.303,0.506,0.0325,0.496,0.0,0.178,0.412,161.463
5ieA3sRjDvak7oTrbrR6mV,Four Simple Words,25,297093,True,0.335,0.881,0.0934,0.00805,0.0,0.11,0.173,96.9
4pR4oQJULf7FDB54TleMyH,Jireh (My Provider),64,168000,False,0.443,0.778,0.266,0.241,0.0,0.215,0.628,128.25
4Ds4bq6aqOSAp1T7DikOi4,Ainda Há Tempo,44,318360,False,0.58,0.8,0.345,0.281,0.0,0.0708,0.483,81.303
7nYbKsvhM88mHCmFsAIQVp,Fellini,42,171989,False,0.805,0.746,0.185,0.238,0.0,0.215,0.717,127.922
7gVNP7rI9UBZndge0ulKfL,Lion Man,46,205440,False,0.582,0.66,0.0544,0.399,0.0,0.127,0.484,83.789
1hLvWelTny8vttEEZIXVjw,Espiral de Ilusão,44,220800,False,0.776,0.314,0.034,0.881,0.000723,0.139,0.476,124.055
660JNfrBV1K41iYGOh7ClC,Yemanjá Chegou,43,258359,False,0.711,0.515,0.0514,0.679,0.000324,0.0971,0.679,90.91
0tsjEf663ZNWGlIqY2c0Ms,Tô Pra Ver,41,254520,False,0.637,0.818,0.281,0.19,0.0,0.102,0.599,90.571
1Vc0GbabaIukvQZeQTrNQc,Terapia,39,261400,False,0.79,0.814,0.0268,0.243,0.0102,0.528,0.914,124.03
1bBO92RtVTlJlfxuVaLek8,Aló,40,244933,False,0.797,0.609,0.131,0.00375,0.0191,0.128,0.913,142.035
00LmM2QLGpfb5NC7PC7qqZ,Vasilhame,43,172440,False,0.506,0.876,0.316,0.194,1.86e-06,0.353,0.676,124.218
0pY5jjQucjJg3pqAbHhGkW,Sucrilhos,46,240226,False,0.788,0.574,0.319,0.0626,0.0,0.203,0.764,160.027
3ARDVYRmYJx1FrvR9Zlwp2,Chuva Ácida,39,180000,False,0.708,0.782,0.284,0.0507,0.0,0.251,0.717,94.038
0J4hFHpfCAlJOdrtcm04vz,Breaco,40,177240,False,0.619,0.781,0.333,0.148,0.0,0.183,0.728,182.026
3BGxXQJWeLAEcwNKRFUxYA,Reza Forte,38,232826,False,0.844,0.915,0.129,0.393,0.00238,0.0847,0.872,145.997
7cAxwshLN1yidrBlDePrYW,É o Teste,41,279720,False,0.66,0.728,0.337,0.178,0.0,0.0516,0.594,91.101
0VSuq0KNSy1nOBO47e1bCN,Pequenina,42,273973,False,0.606,0.6,0.139,0.0469,0.0,0.327,0.529,159.971
0fAmpdONIYsxiP27CwnzLJ,Milonga de Ojos Dorados (Alfredo Zitarrosa) - Live on Pardelion Music,38,161342,False,0.67,0.273,0.0388,0.946,0.00136,0.179,0.443,128.87
1SV0orNlJMONEKfQ9QEUrh,Até Me Emocionei,38,175800,False,0.772,0.789,0.298,0.101,0.0,0.0575,0.549,84.96
3KYbhVPCxYHIeZg8Zy07ay,Vida Loka I - Live,44,271840,False,0.434,0.877,0.247,0.849,0.0,0.653,0.662,82.109
1YuVO6AipAn5U1VoG1RBGN,Demorô,37,138480,False,0.755,0.709,0.289,0.0528,0.0,0.0825,0.657,140.989
3j0d73FhRaRKlasGXXKZMu,Guerra Batalha,36,146000,False,0.437,0.357,0.0294,0.676,1.11e-06,0.118,0.26,120.088
0mW4qfi2vus7qErr9jAeFJ,Duas Cidades,44,226040,False,0.789,0.899,0.138,0.125,0.0,0.103,0.847,97.999
3hhC43A13GnvLnvhSXemhN,Mariô,41,217400,False,0.763,0.577,0.125,0.0875,0.00163,0.101,0.658,90.015
4dr8LN0s4WhnLLTzfsZkj5,Só Mais Uma Noite - Live,37,188666,False,0.518,0.918,0.276,0.325,0.0,0.79,0.62,98.777
098WwIoAtjDQwcpuEHAlrr,Pretos Ganhando Dinheiro Incomoda Demais,48,198920,False,0.637,0.715,0.074,0.0518,4.65e-05,0.122,0.347,109.859
3AJ0MFDt4OSknQ5D9Jlo4l,Samba Sambei,37,222560,False,0.87,0.737,0.126,0.268,0.00369,0.0504,0.952,136.07
02HQGyk9aGfleS1epTFtnJ,La Makinita,42,226648,False,0.633,0.805,0.0329,0.0529,0.0,0.146,0.925,143.028
39tI78Hw9SxwaHh32EZW5o,Me Corte na Boca do Céu a Morte Não Pede Perdão,44,257146,False,0.428,0.3,0.157,0.638,5.18e-05,0.0987,0.278,81.403
633yLLOTvQTEdvDD4XVnsw,Menino Mimado,44,227640,False,0.83,0.604,0.0355,0.563,0.00108,0.221,0.82,144.008
31RfYWiC3WcExsZtqDMvdS,Aprendendo a Sobreviver,41,212826,False,0.817,0.619,0.0542,0.263,0.00317,0.0889,0.614,103.041
3EYGVS7euI1GTiYkKBOSfk,Tengo Luquita,45,223600,False,0.526,0.711,0.0465,0.585,0.0,0.0728,0.651,176.27
5Xv3XHAt8gkT6hVDXZGcuG,Primavera (Vai Chuva),41,244533,False,0.573,0.859,0.0473,0.108,3.04e-05,0.0779,0.521,147.906
2e1FJPgVRQZFT53QKUR7BD,A Cada Vento - Live,41,243373,False,0.651,0.861,0.109,0.43,0.0,0.981,0.8,98.474
2anpZSamsEnNY7v1ScOkhJ,Detergente,36,327836,False,0.721,0.741,0.0354,0.441,0.00849,0.0775,0.977,131.001
0gKBYJ8xmhWjpBzlPPKUoj,Nas Águas,41,235560,False,0.753,0.653,0.0508,0.76,8.56e-06,0.0756,0.706,115.802
3A4Y4uYIIt7VoSugv1OELL,Plano de Voo,41,218880,False,0.571,0.69,0.542,0.299,0.0,0.103,0.228,155.991
6gUUERbRME9MKaAMIAa1I3,Chiquitita,46,284875,False,0.715,0.556,0.0453,0.667,0.0,0.132,0.902,87.973
5XJMVJoq9otQBf2lMbxagJ,Freguês da Meia Noite,39,249600,False,0.634,0.393,0.0283,0.35,0.000987,0.151,0.54,87.996
1NF3eG2IpxKzR3jqMdR60O,Hora da Decisão,37,248520,False,0.731,0.575,0.041,0.703,0.0,0.121,0.704,143.986
4kSYNMfWnruGsc9knR15xV,Dia da Caça,38,269986,False,0.486,0.867,0.0892,0.129,0.00176,0.0731,0.358,109.003
0d23nai9JamDpc48xhyeRt,Fio de Pumo (Padê Onã),42,249960,False,0.77,0.819,0.0703,0.0191,0.0133,0.377,0.732,92.996
6nFxTIa7abSSk8GzZFO1zB,Pegue Pra Ela,37,265200,False,0.611,0.738,0.0443,0.142,0.00837,0.0575,0.725,119.791
2CTzBqhD3xitdqHzEaGoiz,Filha do Maneco,37,105360,False,0.674,0.518,0.0806,0.733,3.81e-06,0.085,0.554,133.935
7oSCgig81QrE0hr6weiwgc,Cria de Favela,36,171480,False,0.692,0.749,0.0427,0.442,7.13e-05,0.132,0.7,111.986
0Hr2RaY7XnE0Qj7ljHGfMw,Boca Fofa,36,140280,False,0.717,0.784,0.0353,0.73,0.0126,0.0851,0.978,168.146
4BKI37hGrod94ofXtVycYL,Calçada,37,206760,False,0.817,0.771,0.087,0.704,0.0,0.0885,0.76,111.099
6F4zAdEznwkmn8MHJtcjtT,Zica Vai Lá - Live,35,238346,False,0.374,0.934,0.322,0.058,0.0,0.804,0.389,167.661
7bLMLwx6gJrCXoppD2YqOu,Subirusdoistiozin - Live,37,211280,False,0.569,0.907,0.31,0.602,4.35e-05,0.862,0.562,94.346
5uCb2bQ9HcCY3c7kLq4Iur,Darker Shade of Black,40,194293,False,0.689,0.564,0.126,0.149,0.941,0.0909,0.758,87.474
7cPCyF7ABaT1Te3LUA5jzE,Meghar Jolonga,25,205597,False,0.353,0.548,0.0332,0.709,0.0,0.664,0.67,200.152
2Y3x5VcEAxLNmVHxQOE0jB,Queens Highway,64,67720,False,0.778,0.399,0.0858,0.0751,0.835,0.103,0.321,137.305
7BEjw8UVIjhXw26bWkFHQA,Etérea,32,253097,False,0.824,0.72,0.142,0.416,0.101,0.102,0.374,116.982
6ET453QCZCnhN7cb5zZoqf,Cabeça de Papel,37,149720,False,0.724,0.833,0.0705,0.289,0.000242,0.0991,0.875,144.999
31p1i3XDY9W8ORcDXmA17Q,Invisível,36,195040,False,0.725,0.618,0.046,0.325,0.000133,0.384,0.479,112.681
3Nb27pwwcFmJhP6INhri4z,Fogo (Versão Estendida),36,250354,False,0.455,0.738,0.0358,0.161,0.0678,0.0996,0.335,125.351
0seSNElilcmQH2T0gY5zyY,Nauliza,35,220670,False,0.618,0.945,0.112,0.0372,0.00323,0.257,0.76,169.967
3ayGhSSsgy1PyvJi6Np0CH,Mediterráneo,33,206999,False,0.585,0.588,0.115,0.405,5.19e-06,0.321,0.429,100.808
0afpxm7xkeXwj7KYzmS5Uc,Me Dê Motivo,33,267853,False,0.864,0.623,0.0344,0.452,0.00967,0.105,0.84,132.008
3qdalnFVTJdRheIRZyuNmP,Sonar (Adubado),34,174538,False,0.694,0.82,0.048,0.113,0.897,0.147,0.588,99.922
6SdaB4qWrwFG5goKg3NbVj,Forasteiro,35,210373,False,0.685,0.732,0.0322,0.00506,0.778,0.064,0.856,127.999
3dCA1AG1JPlF848jihvVsE,Oxidados,35,148000,False,0.483,0.994,0.0762,0.000444,0.765,0.057,0.702,182.051
7t6UycwC3vvVtTvbhdNSY9,À Beça,33,321351,False,0.721,0.654,0.0231,0.314,1.28e-05,0.828,0.826,102.978
0YM62MzsqtMsbCS0E89bvx,Sueño Erótico,35,242373,False,0.683,0.823,0.0559,0.138,0.067,0.176,0.837,120.03
3HPfcQxliHRPkDZPFHH0JE,Povo Guerreiro,34,219071,False,0.793,0.658,0.0552,0.652,1.11e-06,0.082,0.96,114.039
0VjyKaDsZ29g00cvIywo5t,Navio,35,339413,False,0.591,0.873,0.111,0.105,0.0181,0.0676,0.882,162.121
7zMJ0Pgmv9Jcx1skiTp3RV,No Sapatinho,35,303120,False,0.702,0.689,0.221,0.152,0.0,0.0878,0.242,84.063
2GMlGVZ3Co8CkDm1RiPFRw,São Jorge,33,214177,False,0.64,0.732,0.0642,0.641,0.000142,0.114,0.831,112.956
1aAhNjAqKqUFQ93uesAytf,O Segundo Sol,37,148905,False,0.383,0.711,0.0671,0.174,0.000572,0.16,0.432,137.036
3169PUGpN64JNpAhR5PW4Y,Amar Es Algo Más,36,426306,False,0.692,0.746,0.0362,0.393,0.000496,0.257,0.613,107.981
2MwJYrmAqLPOxd3pSLNdYb,Redoma,34,156733,False,0.779,0.918,0.268,0.126,4.61e-05,0.701,0.391,100.041
0s76fxVvT3GOz0sEU64v4j,Viva (Melô Dos Vileiros) - Live,32,213960,False,0.653,0.868,0.336,0.649,0.0,0.953,0.733,82.15
2abpx1FO9dhMg16Q59iWL4,Samba Sambei (Dub Mix),32,220653,False,0.795,0.664,0.0519,0.188,0.89,0.172,0.854,136.029
16qGlEtbDQW4IFcRsIjmwm,CertoPeloCertoh,34,165160,False,0.726,0.72,0.31,0.327,0.0,0.287,0.874,149.995
5vilhku7KUCbRlog1d0lBy,Fat City Strut,34,199360,False,0.422,0.862,0.153,0.602,0.00904,0.294,0.826,80.526
0YLkH00Doh7W1IEEo9BA71,La Bala,34,213680,False,0.6,0.826,0.0476,0.0555,0.0,0.0835,0.77,98.046
31P1OdwMwFh8b6kGjdLUZV,Chocolate,34,181013,False,0.759,0.79,0.0656,0.264,3.91e-05,0.0707,0.914,135.953
5K0z3idLxEFY0tv82NeMPe,Mariô - Live,33,267480,False,0.572,0.874,0.127,0.525,8.57e-06,0.711,0.681,94.006
2SPPB8Wi85U3cn6ptXLsR4,Demorô - Live,33,213773,False,0.549,0.901,0.296,0.721,0.0,0.913,0.35,152.298
4YUWeLwUwRMzuxW5H4ASYp,Panela,33,173413,False,0.666,0.761,0.0926,0.000143,0.712,0.112,0.797,143.035
06yiYlbdcanbh4GJEFyhEj,Reza Forte,35,232293,False,0.838,0.914,0.124,0.378,0.00398,0.0979,0.855,146.0
0uWCzZzI1A2yxreko4iEib,Human Disco Ball,35,214960,False,0.797,0.99,0.0458,0.000375,0.419,0.0333,0.926,125.023
6LcDgsJUPj70eb0NONh5q6,Bala na Agulha,36,247000,False,0.688,0.864,0.151,0.269,0.000172,0.0357,0.667,180.052
6UV8gki3IIkVNP9jlxScM6,La Jardinera,33,222408,False,0.696,0.724,0.0345,0.65,0.0,0.104,0.965,99.929
6M0dUj7G1BBsFRUZVGFyma,Makoti,0,274933,False,0.469,0.824,0.0944,0.478,0.268,0.076,0.781,220.081
3nixiIoAj9SFIiNPxgUDH8,Nontsokolo,0,356333,False,0.801,0.736,0.0395,0.343,0.000183,0.0429,0.942,105.009
3U8py45D86LbBF6jZtaxMH,Soul Makossa,0,265586,False,0.817,0.794,0.0752,0.0563,0.229,0.0687,0.921,116.423
19Oj8jiVAn3qRr0DhlLU1j,Triunfo - Live,34,273426,False,0.54,0.945,0.271,0.315,0.0,0.405,0.551,92.013
0UZ3juSCFsN6lINBadUZNZ,Grajauex - Live,33,191453,False,0.358,0.905,0.453,0.304,0.0,0.454,0.468,176.67
4Z02tygBhQ3PZXKvwAl44s,District Six - Live,0,527506,False,0.778,0.711,0.0643,0.352,0.0473,0.969,0.858,108.127
1Yxukx85EzhKgZpzbNywQv,Não Existe Amor Em SP - Live,35,392480,False,0.285,0.734,0.0506,0.3,0.0231,0.903,0.243,140.224
54OvaGEkwX2FnqIMS05S82,Women Of The Sun,0,334520,False,0.806,0.478,0.107,0.77,0.00036,0.0856,0.959,89.938
3xfUu8alkwuMg8UBht9TtW,Bogotá - Live,33,369773,False,0.532,0.908,0.238,0.367,0.000142,0.992,0.737,126.229
3MZm4t1kRJ2e5JyaYQpjrF,Black Organ,34,191506,False,0.837,0.598,0.181,0.391,0.238,0.0598,0.983,145.219
33NVGT7agcN1ems0OLUlCX,Dikalo - Remix 97,0,247626,False,0.784,0.869,0.0369,0.0107,0.83,0.0422,0.672,99.175
1AMkh8OSTuP6CcAvP59xL7,District Six - Live,0,527506,False,0.778,0.711,0.0643,0.352,0.0473,0.969,0.858,108.127
14XaLZBDGnMY4313d4G51A,Stop That Train,3,336933,False,0.766,0.375,0.0763,0.297,0.862,0.128,0.62,81.626
1q8NdCAQ9QUjpYiqzdd3mv,Atrévete-Te-Te,75,239306,True,0.829,0.878,0.101,0.0959,0.0,0.776,0.883,87.991
0FLmR0blAIztjE7YsQpoYc,Shimmy Shimmy Ya,49,145880,False,0.605,0.666,0.0413,0.0234,0.647,0.0841,0.0865,100.138
37IbDeC2CfODD3OGcAO8Vd,Ruby,19,355840,False,0.361,0.31,0.0398,0.802,0.687,0.128,0.408,177.659
4CA1DhfgMg9iRDibIgTu1f,4 da Manhã – Deluxe Edition,30,213480,False,0.6,0.476,0.084,0.7,0.00488,0.104,0.572,142.033
7CJkTdcKr5NSlgSBAKTTD5,Água (Versão Estendida),34,306750,False,0.74,0.8,0.0422,0.211,0.0969,0.11,0.763,96.998
5mvGbNjKaqB63vFdN2MZ7m,Organdí,31,400362,False,0.531,0.249,0.0866,0.759,0.0812,0.0909,0.106,104.039
2oOMI7Jf9Lo2801cgqepQf,Sólo los dos (feat. Ferraz),34,210870,False,0.806,0.573,0.0557,0.317,0.125,0.149,0.696,104.994
25WjhzidELBiE8WBROJIRs,Tô pra Onda,29,235567,False,0.71,0.846,0.0479,0.0798,0.00352,0.395,0.505,118.025
2rrptPZG55VZPKE2LzLFsO,Eres Mis Ganas,35,315600,False,0.562,0.876,0.0356,0.00127,0.00513,0.265,0.547,124.003
4iCQH7UCZiB1Tj35BPKFoN,Bienvenidos A Mi Mundo,33,237026,True,0.658,0.715,0.269,0.0174,0.0,0.307,0.543,189.895
63TbBqehgYbVYaj7vt7OAf,Tá Amarrado,30,232826,False,0.881,0.834,0.175,0.216,3.97e-05,0.127,0.941,94.967
0DaMxhrFFLWFSs41y64XdP,Alfazema,32,199095,False,0.677,0.929,0.0418,0.309,0.00129,0.318,0.709,129.996
5LgIR0Fzfc9vJy2Yx4WI0P,Crece,31,190600,False,0.649,0.51,0.228,0.466,0.00202,0.0983,0.476,174.931
3c3SlCmGqAULLHI3eGuHTK,Alegria por un Zumo de Naranja Con Panela,30,213992,False,0.6,0.65,0.0412,0.000416,0.795,0.178,0.868,131.078
09CcTt968KvhCgNMfoWgsl,Cóccix-ência,31,289947,False,0.564,0.903,0.0786,0.0221,0.00198,0.3,0.568,164.047
6sJRYw9CnzDyZ3mBOAVtNN,Dulce,33,303213,False,0.758,0.819,0.0528,0.0646,0.000168,0.138,0.827,117.971
52DcY4RSDQzvEEdLp1q02h,Ride On Baby - 1977 Version,31,390280,False,0.519,0.804,0.084,0.696,0.268,0.0947,0.841,104.883
4Gk58WahIU0EfGR6P0T8Tm,La nieve en la bola de nieve,30,295866,False,0.457,0.231,0.0597,0.759,0.523,0.11,0.444,133.083
3T7LettdukEd5Kf1s6MII4,Raminho,31,78880,False,0.588,0.711,0.038,0.924,0.00698,0.31,0.951,145.818
1wLaZctzZCnr9NJNZOjcVY,Uno,30,169066,False,0.715,0.686,0.036,0.227,0.657,0.11,0.86,130.945
382pQ7OIddHeCHHdaFxyYn,Ode To Mauricio Garces,33,254080,False,0.463,0.718,0.0275,0.205,0.0874,0.0541,0.855,174.112
1wYgb2WSoI95dYx2STlgDk,Aquiles por su talón es Aquiles,31,214253,False,0.523,0.282,0.0791,0.776,0.00288,0.0819,0.317,132.44
3irY15zmv8TmHe8leleLbN,Madurar,30,241322,False,0.716,0.713,0.0289,0.41,0.00067,0.153,0.896,119.957
6awMoxUFFPfHusyCQAhxDA,Te Lo Juro Por Madonna (Si Omba Ta Gueno),32,179840,False,0.539,0.968,0.0476,0.00049,0.0616,0.169,0.673,98.113
6oNlBZwqefXprM721Bmksi,A Vida É Curta Pra Viver Depois,31,217866,False,0.682,0.703,0.0531,0.356,0.00012,0.116,0.575,91.973
3TcfOu4zC7qIXJEz30egWs,Bungaloo Punta Cometa,35,239920,False,0.744,0.771,0.0892,0.608,0.052,0.103,0.661,149.822
438mvglmmUAmK8OARQqFvd,Dança de Airumã,31,227573,False,0.683,0.862,0.0619,0.157,0.00298,0.297,0.609,108.001
0eaOuJKKnxlUoQqgMnEait,Desengano da Vista,31,406573,False,0.535,0.644,0.0442,0.543,0.918,0.0939,0.744,149.872
3apWATxafGDKl8YxTwbiTx,Flores Raras,31,267997,False,0.713,0.605,0.0348,0.733,3.13e-06,0.552,0.885,100.014
79V8ZpQFYAICfLFHEhJq7T,Mercado,30,75026,False,0.596,0.394,0.0334,0.94,0.431,0.321,0.694,97.048
3TyQrs62Ma2oMsDZkayXFM,Obá Iná,33,303882,False,0.605,0.708,0.0923,0.425,0.0,0.229,0.708,113.755
7zUyeooUE7M4sl06eas3uE,Río abajo,30,186773,False,0.718,0.46,0.0272,0.646,0.0012,0.123,0.509,95.564
49NyAaqgD1KExP3L9IgqT8,Niño Bomba,35,223666,False,0.73,0.775,0.0372,0.000472,0.00188,0.0833,0.491,107.153
6w1T511GDmnHWF1EqqZm2y,Makoti,0,274933,False,0.469,0.824,0.0944,0.478,0.268,0.076,0.781,220.081
1wRsvFf2MuGa0KqnkCbaQw,District Six - Live,0,527506,False,0.778,0.711,0.0643,0.352,0.0473,0.969,0.858,108.127
7skh6P9IoZ4wQBqTHd0xku,Calamatraca,33,181706,False,0.657,0.72,0.0858,0.00356,0.000948,0.0809,0.413,142.006
74FgXyMVJm4muoRSZQRCVw,O Guarani,32,221506,False,0.683,0.783,0.0438,0.0941,0.84,0.104,0.634,141.94
6qXJn6TJ6bTajeRdGApJ47,La infidelidad de la era informática,30,183159,False,0.801,0.423,0.0703,0.486,0.0106,0.0934,0.468,139.987
3WlPw1UubxqvzMhO739BU8,Bambezela,0,261640,False,0.767,0.815,0.0397,0.31,0.000122,0.142,0.787,111.992
2jR9xbXmW7L5W2qMLQprBy,Chapéu Panamá,31,183706,False,0.824,0.932,0.256,0.414,0.0136,0.0594,0.471,105.01
2mvXJ9JNoxuX50uT2mLHhN,Makoti,0,274933,False,0.469,0.824,0.0944,0.478,0.268,0.076,0.781,220.081
1b0rnT35mqbls6Mh1EwVwE,Lion Man - Live,30,247680,False,0.438,0.702,0.0405,0.587,0.0,0.504,0.249,84.176
56EguJRcOCOiNV55dxin1f,District Six - Live,0,527506,False,0.778,0.711,0.0643,0.352,0.0473,0.969,0.858,108.127
6RgUXAzzRljhYRI78809Vx,Sex Appeal,32,169786,False,0.758,0.728,0.044,0.00343,0.000182,0.294,0.846,120.961
3kn7d9avE3lqlhmOK05O2X,Corazón Tatú,33,260693,False,0.687,0.876,0.0344,0.00421,0.0328,0.139,0.884,126.015
4UGHgo35Dxa8ylKNaPH0yi,District Six - Live,0,527506,False,0.778,0.711,0.0643,0.352,0.0473,0.969,0.858,108.127
3lZqJ8lyCWUobZLJ0vIr0w,Thank You Lord,45,133053,False,0.714,0.44,0.0953,0.319,0.000148,0.0685,0.532,91.997
5ksSzUpY892Gga1BlDN9ey,Ai Du (with Ry Cooder),16,429973,False,0.57,0.225,0.029,0.306,0.0586,0.0689,0.408,151.78
3V9QiKuxrKSX5TspNd0MlV,Bang Data,42,180973,False,0.605,0.835,0.14,0.0764,0.0,0.122,0.903,171.958
3ZYakLJ3Qva6MlVXmxnjmv,La Educación,27,243560,False,0.497,0.916,0.103,0.0774,1.97e-05,0.0635,0.934,136.705
3HQwAn3gDAfxTjXd93OhEv,gorila,27,162146,False,0.742,0.617,0.044,0.397,0.888,0.14,0.847,101.999
3H4VxEjsbVroJdqIYkWE3z,Shampoo,28,139133,False,0.716,0.509,0.0753,0.683,0.891,0.0884,0.374,170.117
60RAYSlPmLbMwNF0UQRq54,Canción Ecológica,30,261885,False,0.76,0.649,0.0579,0.0417,0.0,0.0825,0.715,105.009
6i1eq94lroJKzDqz3ocjbC,Disco Ball,31,247646,False,0.754,0.818,0.0342,0.000998,6.26e-05,0.93,0.78,105.0
5CQaB5tweelW95KQUn1j2S,There's Music In The Air,27,417600,False,0.607,0.34,0.0486,0.826,0.344,0.0752,0.667,143.074
3aYnx0DinQBKrjS5OjSDEq,Go Back,29,337493,False,0.501,0.911,0.154,0.0342,0.165,0.512,0.724,82.34
0H3GpvGeVrCXu0opyBwXs3,Contigo,30,252600,False,0.642,0.933,0.0431,0.00928,2.31e-05,0.337,0.743,131.982
7dzIHCPzvdmVpIjgE0Hidr,Cumbia Elemental,27,250200,False,0.555,0.623,0.0916,0.258,8.17e-05,0.259,0.464,90.922
1CppY4y3oYEv6NIC4w9irf,Acosadora - Radio Edit,28,232826,False,0.634,0.892,0.0519,0.0183,0.000177,0.233,0.648,99.998
76Id5YpwGnoxtFNceLXFMY,JAJAJA,32,191472,False,0.714,0.889,0.0367,0.0483,4.02e-05,0.413,0.935,122.757
0HaeGQdShN9VUjakBQfrp6,Enzo,31,235200,False,0.735,0.864,0.0742,0.00434,0.598,0.765,0.851,90.037
1sleIdUSkIg36nTMf10XPe,Fuiste un Trozo de Hielo en la Escarcha,28,247750,False,0.714,0.532,0.0296,0.573,0.0,0.0909,0.795,129.972
0FMXE6Tkdurx7pPcSfIezB,Sea - Cara B,29,252573,False,0.466,0.342,0.195,0.746,1.74e-05,0.582,0.628,120.066
4lCTl376EHJc2DMFkCtOPY,Chaltumay,28,356800,False,0.789,0.869,0.0482,0.168,0.391,0.0944,0.909,124.947
63nOQpjvgznL7lF5tEwsCs,Caminante,27,397573,False,0.604,0.904,0.0483,0.0787,0.708,0.144,0.557,92.962
3AWPLOOFNh8vxh8yS5z8dj,Como Ayer,29,217217,False,0.732,0.613,0.0352,0.765,1.16e-06,0.137,0.924,102.481
7DGciw6JNzvNtdmvvANsHV,Barravenida,27,297360,False,0.646,0.651,0.0328,0.0025,0.739,0.17,0.672,133.985
058beKosGKglMtEQ3sZwq6,Corneteiro Luís,29,219746,False,0.762,0.858,0.0313,0.321,0.0629,0.276,0.836,126.005
15F5w6GELfrYu4M4Wq02Nt,De amor y de casualidad,28,191466,False,0.741,0.564,0.051,0.225,6.71e-05,0.0964,0.359,117.859
7Fy5yxwDFi71dQId1TEMjV,Mango Meat,28,286613,False,0.596,0.686,0.103,0.28,0.00969,0.0726,0.729,103.949
49ieDVc3fyaSV6QUiusAWG,Língua Felina – Deluxe Edition,26,180480,False,0.77,0.797,0.0345,0.555,0.000122,0.0928,0.964,96.879
5zY1AEroeKrcz3t97TJZSN,Como te Gusta (feat. C-Funk & McKlopedia),30,167717,False,0.84,0.632,0.0599,0.0674,0.0,0.164,0.764,93.985
0l2BHYyFjlGdnR0uunsImK,Si Tú Te Vas,30,278093,False,0.783,0.491,0.0351,0.044,0.000361,0.147,0.339,134.955
68jCHd8ltpjWwj0cDX2G1y,Nada menos,30,220413,False,0.695,0.514,0.0326,0.283,0.00019,0.116,0.439,132.065
793VAZ2ErvDgTgJmvlwRVW,La Mara Tomaza,26,230635,False,0.598,0.929,0.0629,0.0072,0.406,0.369,0.655,92.603
1sTIyJ58UqaMxjGllmkzx2,Tubarão,28,142333,False,0.738,0.925,0.0429,0.0125,0.836,0.153,0.704,131.065
7nTDFaGqZtkA0KDEays8vu,Oxe,30,198213,False,0.765,0.912,0.153,0.316,1.25e-06,0.0785,0.568,107.999
57ypE3GdN7ZLaZou7JAu9t,Tamborero,29,264293,False,0.833,0.579,0.101,0.451,0.294,0.152,0.819,94.008
6CdWVVb0fEm68YrJFHSOI2,Espérame (Extended Mix),31,337882,False,0.75,0.775,0.0382,0.00914,0.0061,0.075,0.962,119.982
7kM4yhMogdpiOZu0wL1UFy,Amerikha Expressa,28,179306,False,0.39,0.661,0.0321,0.61,0.726,0.298,0.205,123.257
0AJrAnMeFDG04VHuuvrC9Y,Jah Jah Revolta,30,321666,False,0.551,0.806,0.0558,0.026,0.00122,0.0762,0.671,143.876
6k0eY0m3EDzcV2tFSHGcnw,King Cobra,28,220306,False,0.667,0.548,0.0298,0.0181,0.739,0.206,0.823,104.668
5jPPbInoWNDVOBCyKCvvec,Nesse Mundo,30,222613,False,0.747,0.521,0.0325,0.638,0.0304,0.118,0.498,120.035
4p6AGgNYuN2y5v7dTqDMu7,Pachamama,29,158066,False,0.75,0.855,0.0436,0.0789,0.00157,0.0851,0.879,150.03
6N4LDYOe8pjg7qF7Y89xnO,Cais,27,194777,False,0.714,0.431,0.0327,0.781,0.00816,0.116,0.501,125.94
0ZIsepDdpiFV9dGhIXyFau,Fancy (feat. Spellbinder),30,358053,False,0.537,0.744,0.0655,0.0896,0.337,0.202,0.826,153.109
6QkjoJ4fgWczKVLkN3zsGR,Tema Di Malaika,27,247693,False,0.689,0.886,0.0462,0.563,0.897,0.0744,0.884,107.983
2TPCINjlzZ9Hbp0tCRQC2b,O Carnaval Quem É Que Faz?,29,263146,False,0.603,0.849,0.0392,0.1,0.138,0.106,0.674,143.027
3A33sno00r6ooYuPjV8txe,Rádio África,28,198720,False,0.736,0.948,0.0443,0.0586,0.694,0.854,0.848,130.013
5gqFvca45ESaMKJo40t19k,Princesa bacana,28,190000,False,0.718,0.428,0.0307,0.676,0.00865,0.159,0.551,139.956
1vScxuyEa7X1HSP1HXLqZb,Wall Street,29,434600,False,0.827,0.359,0.0909,0.332,0.703,0.0911,0.684,135.421
6HuZyRmNgLkVALF4LS99TB,Human Disco Ball,28,214266,False,0.806,0.99,0.0455,0.000385,0.509,0.0305,0.921,125.026
1JF1nELbG0d3bxg7EPLGNQ,Cachete a Cachete,30,287533,False,0.781,0.755,0.0395,0.564,0.00267,0.126,0.597,118.168
0CgaxyFnvXznq6GCM6XJeW,Coroné Antonio Bento,28,202040,False,0.51,0.933,0.18,0.0185,0.0,0.278,0.789,176.083
